ID	target	strand	count	score_prefix	score_suffix	log_p	offset	ticks	mod
8e8bdfb4-2a57-4c43-acd6-748c7d387d32	HTT	+	370	7.304264496991979	6.197717206513959	-99617.12763183688	2699	21534	-
fc6dd52a-de90-4506-a95b-ec271fabcb00	HTT	+	445	6.611906828703703	6.562918229536577	-98794.82077200314	2090	21103	-
998ddd99-9539-4d37-982b-13e659622b00	HTT	+	424	3.889752554782975	6.00209745970912	-92225.18105224642	2780	19981	-
42902e71-0aac-4b0b-ae68-e9dd848ea63e	HTT	+	379	3.5084211719040534	5.308447685351003	-91896.40661643393	3842	19715	-
e34f500a-c23d-47ac-bf7b-3a20784a603c	HTT	+	541	5.521462167456268	6.443461699819908	-107415.28056709032	2157	25478	-
28d566c8-62a4-4cd9-a245-8fd725ed94f3	HTT	+	413	7.300299421806168	7.040930706521739	-88188.7968377907	1687	19329	-
c3e012b2-6b4f-4688-a813-df41b4eafc26	HTT	+	482	4.430083591526328	5.962325932017544	-115759.64147491838	3608	25636	-
9beea210-fb4b-426d-b7e9-d11c07bfb2fa	HTT	+	426	6.599418062073378	6.214762032114454	-99157.53513762697	2044	21784	-
4ba13bf5-65f8-4da1-85a4-df0072504948	HTT	+	409	6.37747288835335	5.367508639921007	-94978.60582309219	2207	20440	-
4df7386f-6c37-498d-87c9-4fe0d1d6fe71	HTT	+	400	3.189816638251036	6.264847183485463	-91956.16213182009	3949	20256	-
1ab7fb5a-d68b-44c3-a88e-5472a30b1304	HTT	+	359	3.993864575417933	5.079636177007299	-82917.15166274241	3362	17522	-
d0a817ef-cbb9-42d4-922e-7d7c91089fa4	HTT	+	431	5.0170055650684935	6.19186145518947	-101855.0893426373	2690	22857	-
b874bafa-1f06-4321-9fc5-7e08f9f04282	HTT	+	441	4.932896278782895	6.5949887684989426	-104727.1797049222	2511	22973	-
aa878a82-18ac-4ab5-99d4-a8bd94c1a26a	HTT	+	419	7.536408080117128	6.067583812458636	-92811.72653981276	1798	20517	-
22cbfa8c-b829-443a-bcc5-63475f7a97b5	HTT	+	542	5.924888515233396	5.851153399493243	-103264.921034904	2254	24353	-
208886f3-1cda-4953-b8ce-be6adb9fa285	HTT	+	428	6.901278150072939	6.480407381318306	-98175.56537198088	2932	22078	-
a9f32595-fcc1-4f45-b9df-96c086d93516	HTT	+	369	5.8484783380681815	4.878025634352061	-107697.54789118461	3475	22791	-
4bbc47be-9747-45b3-bead-9225628bc71c	HTT	+	534	6.1076562255247495	6.737916648594726	-106365.99478932659	2696	25060	-
44ce782d-01c8-4c55-97ae-da7ffc914ec1	HTT	+	478	6.527293565538194	6.509497186018957	-110808.41408063084	2021	25927	-
0e2271c7-7a31-4022-bf12-894c12d4dfcc	HTT	+	425	6.025074533611461	5.673318691847163	-101342.82164712058	2377	22052	-
8847800b-4380-4fb4-b558-986a7376ff3f	HTT	+	429	5.299575933317066	4.433028270133399	-90717.8715324102	3532	19409	-
54496874-abdc-44ac-a2d0-39af6a145f9e	HTT	+	446	5.9063823744608746	5.94286848262032	-108525.87715306813	3395	24196	-
91be42a8-a968-4b04-8db3-ce4605d25c2a	HTT	+	426	7.014774290272888	6.736815295678545	-95752.1819818832	1951	21319	-
e81c7e03-4c69-4010-890d-c66dcd6d162d	HTT	+	421	7.22533403517883	6.781621826344657	-96649.64057327784	3981	21792	-
d3090531-3a17-46c6-bec5-1f7677596148	HTT	+	450	7.531915700213509	5.464852903485648	-101702.73948135579	1834	23117	-
52ca2aee-1288-4286-ae6e-da9f6d166baf	HTT	+	533	7.202514392882065	6.434829576880531	-104624.90249627385	2063	24893	-
61543a78-eb23-4ce1-b4a8-42f1bf985ce6	HTT	+	353	5.554367630570023	2.876945090203977	-85019.8864681648	2732	17940	-
7c4b7bf6-2af8-407b-b38f-c30084ec1fb0	HTT	+	433	4.446613188244048	5.207477160944046	-99830.21051420763	3520	21188	-
e64fcdf4-bd3b-430a-87f9-7639eff5997d	HTT	+	421	4.348788379086096	6.351540845180615	-86612.525632095	3128	18536	-
fb332776-398d-454a-9b97-61ef57c68273	HTT	+	409	5.6350465539383565	4.0650822476420725	-104042.4206009395	2828	22058	-
76949111-947f-40ad-89fc-1e9482fe5948	HTT	+	457	7.360465934684685	5.6623900566487775	-102732.95361010982	2304	23213	-
0f52abb3-32f0-4dc3-aa0f-1662e41e35cf	HTT	+	436	6.252298755228443	5.914736543769716	-97249.80309723786	4104	21505	-
a22343fb-5d68-4dbd-b3af-5d8d47f6099f	HTT	+	416	6.474968098958334	6.033230987952331	-98474.25691948747	2357	21832	-
ba8b77af-e1bd-4839-b401-7e5dade46fe7	HTT	+	554	6.805719827211003	5.91022203543983	-119659.03421630111	2000	26919	-
3a654e33-295e-4c94-af85-b9a400b72f76	HTT	+	467	6.395165005387931	3.081141025492199	-109744.6363263013	2638	24452	-
9d43ff11-fb18-40fa-a93f-53b553d44ee4	HTT	+	435	5.002144394406847	6.192589343994778	-98625.49123845858	2834	21326	-
006cdba3-7dd0-498b-a2f2-abcb3e0626f0	HTT	+	0	3.6014161708813592	2.6935086788467846	0	47619	0	-
a32f52f1-5872-42c8-9218-6c1c062def06	HTT	+	510	6.399751420454545	7.228882707176844	-95353.43537887456	2334	22379	-
820c3dd0-ee1a-4df7-b685-1da11c41c6bf	HTT	+	430	6.849504819510197	6.350101273148148	-99625.0667831334	1871	22172	-
a4cf1023-3f74-4638-bdb2-5f716e84a99a	HTT	+	398	5.541368898941681	6.004435835040984	-100836.5286161232	1945	21886	-
fecd8435-82ea-4c81-94cd-618da8571fea	HTT	+	413	5.140229007466349	5.784678819444444	-102771.33111121996	3387	22453	-
48066678-cc54-4b15-b6f2-efc3243ce956	HTT	+	421	5.436303135521886	6.133907965319361	-98788.33846948654	2345	21750	-
dfadb23b-d8a1-4da9-86e8-675a32a5e01a	HTT	+	412	4.5639732334622	6.388394979685339	-103231.7994545508	2934	22852	-
a7536704-b97a-4ae5-98a1-eff823065318	HTT	+	428	5.666896217986897	6.151428182101329	-95988.64403316921	2443	20996	-
f9b5a98f-d8bb-46c1-b83a-16a6e87c05fa	HTT	+	365	3.6485071451312696	5.883984506170249	-81510.18013606966	2886	17550	-
8ef92aab-f6dc-44f7-9251-9117a81a6ba7	HTT	+	368	5.986281900651588	2.5846275666497025	-78660.12215529542	3130	17265	-
5a236506-3ecd-4e2b-8425-cdce1c46298f	HTT	+	431	7.522972396657437	5.418998526384731	-97185.21545845312	2114	21507	-
bc725e58-a290-4e90-8755-0aaeec46d103	HTT	+	577	5.544902113195615	5.731937482224119	-121885.00768745971	2433	29365	-
c4ea9d7d-bc21-41ee-9107-6cbb3606c4b0	HTT	+	416	5.863705842391305	6.6891047256970975	-98424.1481011038	2067	21727	-
0d2d960b-ed09-43d0-a77a-b1bf36b123e5	HTT	+	411	6.97636866815989	6.660042712932303	-91254.25977703989	1836	20422	-
4b0e06b3-6733-4a1f-b0bf-af9b92eff7c3	HTT	+	437	6.942273623121943	5.917591499111757	-103094.53187134887	3628	22924	-
d4ad0a0f-b5f1-4800-af24-f426b4273110	HTT	+	408	6.393599949525983	6.7531287189263045	-95460.3489580645	2539	21422	-
1ac11285-f09f-4ec4-b2b5-7df8f7bb7c26	HTT	+	342	7.232259373755971	3.1672277535218063	-71854.80716863454	1662	15013	-
f3ed0000-b92a-49a2-a996-b39f7fb5f89a	HTT	+	528	5.139764869763695	6.287576651431172	-104545.82427988597	2863	24426	-
17a824f6-72dd-48a4-9a7f-073f3ebfca82	HTT	+	401	4.93953080030089	7.396631158934049	-95788.02954639963	3237	20768	-
12dcbebe-ea2f-4107-ae2a-fa1c37f27b42	HTT	+	362	6.343668451302623	6.214698171139443	-97544.29610219775	1890	20621	-
398c6f94-4f08-40b4-bf09-553e539ec7dc	HTT	+	537	7.247222331196198	6.099415275621118	-104635.28041896474	3274	24877	-
550de26a-7f49-437b-b940-6ff44c06c670	HTT	+	473	3.665361648309426	5.654194078947368	-99408.91027547586	5052	23257	-
293e6cf6-d397-4003-8911-aeff53f9d7ee	HTT	+	433	8.00480493183151	5.737339420013337	-95719.89228728064	1988	21198	-
b336be6e-9f80-42e5-b373-a34e6df760a0	HTT	+	479	7.401876100352113	6.326158409594551	-103749.04942543336	2198	24258	-
d0dd8b91-9e58-46ef-8498-c3cda289b479	HTT	+	426	5.802790623085172	6.025087510146104	-94841.04538084063	2459	21602	-
cc4cce3e-24b9-4166-99c0-042a2344b9c6	HTT	+	403	5.70898090380628	5.4718808128720235	-108059.37065421273	2906	23311	-
ce90636e-4a83-4e34-8c15-a6b06d5f7157	HTT	+	436	5.901266247665006	5.107425946130797	-99116.46245344223	2919	21660	-
6f5bbe85-b67b-417d-aa95-fa61e445e464	HTT	+	500	3.778983705630355	5.654251564407814	-105019.26116339049	5262	23531	-
3c47a021-4af6-42a9-a725-925fa5ca6071	HTT	+	441	6.341225047528517	6.172423723063837	-100622.11331397019	2201	22193	-
a04bb8bf-77f0-498f-b664-acb7ea36e7cb	HTT	+	358	6.221894686671088	4.8820847758746355	-99036.3674601229	2061	21136	-
fe8a9013-d98f-4d7b-872f-81f1c4e3a8f2	HTT	+	454	4.833026527948403	5.640146537934187	-106264.5828468313	2809	23962	-
d60897eb-7c32-4403-80e7-4feb62a8738e	HTT	+	432	7.231256954747774	6.395580991602067	-101595.50119670792	1782	23050	-
8b21b55a-1d63-4317-beeb-6dbab999d8ca	HTT	+	426	6.289051491006299	6.188475931645672	-96496.71742176685	1829	21485	-
158046f8-125b-4c1b-a10c-17caa2708048	HTT	+	436	6.502903541248327	6.852026384368402	-104228.5887561847	2107	23281	-
3d326f3d-6bf9-4a26-885a-6f9ab9f3f77e	HTT	+	408	6.461430558953033	6.801693343257689	-87102.57116529782	1908	19118	-
81e644b2-dee0-4795-8d94-47720100b9ef	HTT	+	438	5.418224126116676	5.829067454618566	-105379.16353003729	2476	23668	-
636b6ff0-8887-4ed3-8ec0-21150238afa0	HTT	+	420	5.4494975376443895	6.643657815867457	-96188.36353581668	3139	21375	-
4f3b20c3-3f4a-4c25-ae76-72dcea9b6c0d	HTT	+	521	5.58334608798268	6.866269364316239	-101183.4489690088	2240	23615	-
20f6eedd-72a0-4a31-80cf-8c22f452e798	HTT	+	449	5.616844629979395	5.53127051834895	-119133.92289986071	2810	26789	-
52d96dfc-3f99-4c16-8a8c-db6fc8a518b2	HTT	+	1119	6.4496063644026975	5.644606554085067	-216782.8110822777	2633	51430	-
4f149692-b201-4c12-8db7-41472f688aad	HTT	+	412	5.166238885176809	6.190764153610925	-92929.21884805032	3232	20024	-
faa7598c-307a-42e8-962a-8e67f9f40296	HTT	+	431	5.147819654006243	7.325225879063002	-92937.049308206	2761	20134	-
1ea35150-e70f-47e1-9302-20cce1abe211	HTT	+	427	5.466569501151591	5.755861145203927	-94142.57692825001	2378	20450	-
0178f109-aa70-46f8-b746-2520ab8ffbb2	HTT	+	516	5.795123901367187	7.1415548081563704	-90689.78729528429	2623	20744	-
f3ca2aa6-b900-47c7-8776-45305e7eae27	HTT	+	443	5.404411465859827	5.891905513867781	-104217.25442179563	2960	23390	-
07521896-d473-49c7-b41a-c89043763628	HTT	+	426	6.502366508599407	6.964130409970782	-96608.94043929518	2730	21533	-
ca6685a1-433c-4963-905e-1c890c45b725	HTT	+	424	6.386360940662955	5.65406505878155	-94470.64676182183	2613	20435	-
d2cd67a9-3cdb-43f9-9889-4e2165ab8927	HTT	+	414	4.39659262603184	6.455939134650072	-94142.02480435421	2489	20543	-
47ea4b14-72a8-4d83-ae94-44c008e2c125	HTT	+	387	5.371171652421652	6.481251602115958	-79867.37999172609	2367	17236	-
e584a25e-ce77-4d77-a853-bdc235445181	HTT	+	537	5.116445291897415	5.757504448978831	-107855.22007346763	3264	25457	-
99d69dd6-82be-44a4-b8dd-d51ecf88394b	HTT	+	523	4.640204140289058	5.585694080404608	-107943.25106150795	3178	24771	-
b50c60f9-ef15-480b-964b-1f82a858f00a	HTT	+	418	4.599902667574609	6.211363647774743	-101261.14261428654	2687	22067	-
96c41ec0-cc85-45ee-a718-bfcef4cf1ad9	HTT	+	401	7.0390024594907405	5.737662511927481	-97943.59810976703	2127	20664	-
33009c3b-a1d5-4afd-9d1d-8974a69eac26	HTT	+	371	5.759735107421875	5.520973775431996	-129418.41640083388	2351	28940	-
0426aa26-acd2-44ff-aa85-6f1975012620	HTT	+	526	6.191607175661333	4.3349692604758525	-101161.7644116079	3989	23198	-
49d673f0-eaf1-4036-82c3-f5c6c1029afa	HTT	+	442	6.234058762080164	7.086226544387558	-96708.29486078731	2383	21267	-
bb364db1-776f-4373-b08d-3671fa4f83ca	HTT	+	400	3.190773676796902	6.648279098125478	-101457.94449607554	4065	22616	-
71861742-091d-4d0f-bbcc-55263c3ddf15	HTT	+	464	6.340991049254967	7.019762638389477	-101522.30585426449	3525	22912	-
44270a7a-5155-4eeb-9b00-e8befe8f989c	HTT	+	418	5.700797630314502	5.596707790017986	-103021.8153132441	2489	22417	-
33a7779d-d823-4b33-8759-840563ddd2cd	HTT	+	167	4.604065400777722	3.89839997386415	-43430.548214951574	11776	8181	-
21d2ba32-9ae7-48a1-8b60-ca307c04dbc0	HTT	+	444	5.715071258173662	5.698778091950646	-118059.01385693821	2453	26825	-
8cafecb8-a783-4dee-bae5-a59b867a3f62	HTT	+	428	5.636506038972701	6.438506843507752	-100471.3854028678	2722	22214	-
b4db6e90-3855-488b-9857-ac9fb1409e4d	HTT	+	414	5.2466913479477615	5.7050775169287045	-95509.49676860271	2171	20695	-
bb689c5e-4888-40a9-84ce-53c85fc9fb8b	HTT	+	430	5.027401549633299	6.39709314985554	-100007.53412399528	3330	21702	-
16f4f574-2841-48c0-9248-59449b95e5db	HTT	+	529	5.828664252483689	6.034754807692308	-98434.4694785573	3029	23265	-
1b5cd426-246d-43c9-8779-15806fa49b5c	HTT	+	428	5.739815266927083	5.134390521523179	-105025.88757120949	2543	23504	-
50d8fdc2-4931-47e4-8a5a-4e245e783d7c	HTT	+	421	7.200723520723931	6.059331541073739	-94381.19124570744	2070	21058	-
974b8242-3ace-420f-8f7f-81301d91a1ef	HTT	+	514	4.666619198153066	6.872907366071429	-105080.68671601407	4553	24292	-
644dfc8a-22c4-461c-88f9-6333fa61a5a0	HTT	+	504	3.4485200471698114	6.023898412619427	-100893.9769229056	3241	23587	-
a372f5c1-558c-418a-8ceb-68f6c5856057	HTT	+	412	5.4485297402086905	5.913488863672879	-97714.99228816915	3966	21572	-
9c3b6f3d-1093-4bd2-8c9d-8b9514dcf5b8	HTT	+	539	5.046267283048561	5.2460361219098885	-111426.83363114225	2770	25674	-
8d774014-82f9-4990-9d71-50ab41607c63	HTT	+	0	0.0	0.0	0	26974	0	-
f471fb43-f45b-4920-8eec-1414a5ba47b3	HTT	+	432	5.1223608424945715	6.132462261652543	-99175.89382612242	3539	21758	-
39deff2d-9276-466d-a68a-cb3ffacac49c	HTT	+	300	3.395021557313278	6.967950534326425	-77089.741457551	9832	16252	-
3ebd1027-d5a3-474b-8e68-fae9c032bfd3	HTT	+	447	5.790190669534566	5.115461279142519	-102321.12199837354	2375	22502	-
ada0939d-a40f-4321-86ac-195228add4fa	HTT	+	435	6.478793256088469	6.334586310793515	-96199.97048693553	3147	21373	-
7e5ee185-3354-4c21-b1a7-fe0da42b1f01	HTT	+	364	4.018083553967296	5.614513792971148	-98882.38123499259	3045	20480	-
0aafd6e7-2d37-44cf-89d4-7b7cb6afd0e0	HTT	+	444	6.910526191586709	5.047935167128674	-115701.58037552985	2676	26613	-
772863b8-38e4-4320-8bf2-1829ba66696f	HTT	+	544	5.3839494428430825	6.1865785555693895	-114139.1951636818	2259	26470	-
88a66a09-cf15-42aa-8a78-da8464336897	HTT	+	420	4.564164142219388	7.164757864815848	-98620.99333631767	2792	21796	-
68e3dca7-3ed4-42d1-97d4-004a471cd9e3	HTT	+	533	5.7398119985377924	5.334416207550578	-106919.9332633426	2471	24282	-
c9eb21f4-d6a9-4374-a39f-d34567ff6fff	HTT	+	526	7.253169348480505	6.127386282580197	-105012.96884757487	2026	25479	-
66ae8b75-ef3d-4278-893f-e5e0eb3237ff	HTT	+	538	4.745683925118513	6.7213789925605845	-103539.16692509911	2793	23867	-
be240dda-670a-4244-8593-00cb2595a47e	HTT	+	509	5.56127287587668	7.3762429713412105	-82633.37288083536	2647	18784	-
6965abb8-9348-42a8-9187-1f5a5c7daffa	HTT	+	544	6.67443473805759	6.108789194735952	-106964.84680402391	2774	25464	-
a375ce03-4af5-4f69-b93c-2804c4cd218a	HTT	+	424	5.680683885261194	5.06200390625	-107970.16033483787	3933	23450	-
c094e73b-576b-40d9-91bf-4a74cdbc6156	HTT	+	409	6.250133557481179	6.976595592815615	-99724.98550625404	1980	21901	-
35d1b733-e20f-41f4-b5ca-161faff322fa	HTT	+	412	7.106500907069289	6.58418304338488	-89513.24714332874	1946	19852	-
94adc8ab-c3f7-4b09-9e50-c853492511e1	HTT	+	547	6.264477936287547	5.8588978777408895	-110722.90458885334	2053	26182	-
e8e4d4e5-0e31-4bb9-b583-cea469425910	HTT	+	378	5.014571234920431	5.897827787549084	-94528.02201727916	2763	20022	-
a9712298-8442-4b38-8c8e-dc8171c8b20d	HTT	+	411	5.800926166906421	5.893712418002916	-95042.12633589967	3347	20987	-
a3d31d27-24b4-484c-8131-53cccfe47611	HTT	+	433	5.889874169499382	6.101280034026386	-97869.45670746663	2148	21699	-
22255f8e-6ef3-403f-aa9b-78aeed62ae57	HTT	+	429	6.8065481297186	6.383547351940942	-93457.99635832313	3372	20805	-
f1ba3c68-9560-4304-aaec-ae3ad491dde5	HTT	+	415	7.339358810598859	5.513922306365031	-94835.96738903323	1897	21417	-
180fe023-f992-4729-9dea-e0a39589685e	HTT	+	535	5.273487110022087	6.0601168349049	-119773.85828886545	2478	28071	-
45fd9de1-9951-4982-af23-f879e448d9f8	HTT	+	429	5.4265023781053685	5.605483085914562	-99824.05016327428	2680	21633	-
92744a0e-ca93-488e-9f4d-091a5ca9562d	HTT	+	449	6.482630287728658	5.504588257685615	-95958.31824342831	2519	21388	-
fd9fc213-5883-49fe-b8ff-1235deb30a32	HTT	+	379	4.84803231442802	5.16168885636779	-98063.81726951836	3260	21075	-
